Produto,UF,Type,Years,Month,Percentage,Yearly_value,Cumulative_Prod,Monthly_Value
Milho 2 Safra,MT,Producao,2014,5,0.0,17627.201399999998,0.0,0.0
Milho 2 Safra,MT,Producao,2014,6,0.18379858780758526,17627.201399999998,3239.8547243198896,3239.8547243198896
Milho 2 Safra,MT,Producao,2014,7,0.8588682145082905,17627.201399999998,15139.442993196039,11899.588268876149
Milho 2 Safra,MT,Producao,2014,8,1.0,17627.201399999998,17627.201399999998,2487.7584068039596
Milho 2 Safra,MT,Producao,2014,9,1.0,17627.201399999998,17627.201399999998,0.0
Milho 2 Safra,MT,Producao,2014,10,0.0,17627.201399999998,0.0,0.0
Milho 2 Safra,MT,Producao,2014,11,0.0,17627.201399999998,0.0,0.0
Milho 2 Safra,MT,Producao,2014,12,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,1,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,2,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,3,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,4,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,5,0.0027300000000000002,20305.1624,55.43309335200001,55.43309335200001
Milho 2 Safra,MT,Producao,2015,6,0.20820000000000002,20305.1624,4227.5348116800005,4172.101718328001
Milho 2 Safra,MT,Producao,2015,7,0.78242,20305.1624,15887.165165008,11659.630353328
Milho 2 Safra,MT,Producao,2015,8,0.9985778571428573,20305.1624,20276.285558329717,4389.120393321717
Milho 2 Safra,MT,Producao,2015,9,1.0,20305.1624,20305.1624,28.876841670284193
Milho 2 Safra,MT,Producao,2015,10,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,11,0.0,20305.1624,0.0,0.0
Milho 2 Safra,MT,Producao,2015,12,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,1,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,2,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,3,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,4,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,5,0.014841425627754572,17345.386560000003,257.43026461489376,257.43026461489376
Milho 2 Safra,MT,Producao,2016,6,0.3284543845111968,17345.386560000003,5697.168266673586,5439.7380020586925
Milho 2 Safra,MT,Producao,2016,7,0.9132015859552135,17345.386560000003,15839.834515598248,10142.666248924663
Milho 2 Safra,MT,Producao,2016,8,1.0,17345.386560000003,17345.386560000003,1505.5520444017548
Milho 2 Safra,MT,Producao,2016,9,1.0,17345.386560000003,17345.386560000003,0.0
Milho 2 Safra,MT,Producao,2016,10,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,11,0.0,17345.386560000003,0.0,0.0
Milho 2 Safra,MT,Producao,2016,12,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,1,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,2,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,3,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,4,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,5,0.01613771096489019,29493.501119999997,475.9575964172251,475.9575964172251
Milho 2 Safra,MT,Producao,2017,6,0.32552626139410923,29493.501119999997,9600.909155016572,9124.951558599347
Milho 2 Safra,MT,Producao,2017,7,0.8735258365207323,29493.501119999997,25763.335237773153,16162.426082756581
Milho 2 Safra,MT,Producao,2017,8,1.0,29493.501119999997,29493.501119999997,3730.1658822268437
Milho 2 Safra,MT,Producao,2017,9,1.0,29493.501119999997,29493.501119999997,0.0
Milho 2 Safra,MT,Producao,2017,10,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,11,0.0,29493.501119999997,0.0,0.0
Milho 2 Safra,MT,Producao,2017,12,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,1,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,2,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,3,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,4,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,5,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,6,0.21397648895263668,26254.799999999996,5617.909922153684,5617.909922153684
Milho 2 Safra,MT,Producao,2018,7,0.7982959279403946,26254.799999999996,20959.099928889467,15341.190006735782
Milho 2 Safra,MT,Producao,2018,8,1.0,26254.799999999996,26254.799999999996,5295.700071110528
Milho 2 Safra,MT,Producao,2018,9,1.0,26254.799999999996,26254.799999999996,0.0
Milho 2 Safra,MT,Producao,2018,10,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,11,0.0,26254.799999999996,0.0,0.0
Milho 2 Safra,MT,Producao,2018,12,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,1,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,2,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,3,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,4,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,5,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,6,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,7,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,8,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,9,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,10,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,11,0.0,31691.4,0.0,0.0
Milho 2 Safra,MT,Producao,2019,12,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,1,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,2,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,3,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,4,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,5,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,6,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,7,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,8,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,9,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,10,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,11,0.0,29931.75,0.0,0.0
Milho 2 Safra,MT,Producao,2020,12,0.0,0.0,0.0,0.0
Milho 2 Safra,PR,Producao,2012,1,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,2,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,3,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,4,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,5,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,6,0.07940000000000001,10178.152599999998,808.14531644,808.14531644
Milho 2 Safra,PR,Producao,2012,7,0.5619999999999999,10178.152599999998,5720.121761199998,4911.976444759998
Milho 2 Safra,PR,Producao,2012,8,1.0,10178.152599999998,10178.152599999998,4458.030838799999
Milho 2 Safra,PR,Producao,2012,9,1.0,10178.152599999998,10178.152599999998,0.0
Milho 2 Safra,PR,Producao,2012,10,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,11,0.0,10178.152599999998,0.0,0.0
Milho 2 Safra,PR,Producao,2012,12,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,1,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,2,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,3,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,4,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,5,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,6,0.0632,10485.912799999996,662.7096889599999,662.7096889599999
Milho 2 Safra,PR,Producao,2013,7,0.568,10485.912799999996,5955.998470399997,5293.288781439997
Milho 2 Safra,PR,Producao,2013,8,1.0,10485.912799999996,10485.912799999996,4529.914329599999
Milho 2 Safra,PR,Producao,2013,9,1.0,10485.912799999996,10485.912799999996,0.0
Milho 2 Safra,PR,Producao,2013,10,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,11,0.0,10485.912799999996,0.0,0.0
Milho 2 Safra,PR,Producao,2013,12,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,1,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,2,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,3,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,4,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,5,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,6,0.1688126195910275,10246.39,1729.7199372513082,1729.7199372513082
Milho 2 Safra,PR,Producao,2014,7,0.5918097515021575,10246.39,6063.913519694192,4334.193582442884
Milho 2 Safra,PR,Producao,2014,8,1.0,10246.39,10246.39,4182.476480305808
Milho 2 Safra,PR,Producao,2014,9,1.0,10246.39,10246.39,0.0
Milho 2 Safra,PR,Producao,2014,10,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,11,0.0,10246.39,0.0,0.0
Milho 2 Safra,PR,Producao,2014,12,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,1,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,2,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,3,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,4,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,5,0.00551,11179.512000000002,61.59911112000002,61.59911112000002
Milho 2 Safra,PR,Producao,2015,6,0.19734,11179.512000000002,2206.1648980800005,2144.5657869600004
Milho 2 Safra,PR,Producao,2015,7,0.41263999999999995,11179.512000000002,4613.113831680001,2406.9489336
Milho 2 Safra,PR,Producao,2015,8,0.8746450000000001,11179.512000000002,9778.104273240004,5164.990441560003
Milho 2 Safra,PR,Producao,2015,9,1.0,11179.512000000002,11179.512000000002,1401.4077267599987
Milho 2 Safra,PR,Producao,2015,10,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,11,0.0,11179.512000000002,0.0,0.0
Milho 2 Safra,PR,Producao,2015,12,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,1,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,2,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,3,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,4,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,5,0.005328865330780449,11191.545300000002,59.63823774702889,59.63823774702889
Milho 2 Safra,PR,Producao,2016,6,0.25657730661560896,11191.545300000002,2871.4965499405776,2811.8583121935485
Milho 2 Safra,PR,Producao,2016,7,0.6619677904057116,11191.545300000002,7408.442513466428,4536.94596352585
Milho 2 Safra,PR,Producao,2016,8,0.9223420207903194,11191.545300000002,10322.432507768403,2913.9899943019745
Milho 2 Safra,PR,Producao,2016,9,1.0,11191.545300000002,11191.545300000002,869.1127922315991
Milho 2 Safra,PR,Producao,2016,10,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,11,0.0,11191.545300000002,0.0,0.0
Milho 2 Safra,PR,Producao,2016,12,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,1,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,2,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,3,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,4,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,5,0.00024912718235837604,13145.140800000003,3.27481188920813,3.27481188920813
Milho 2 Safra,PR,Producao,2017,6,0.046418997137386675,13145.140800000003,610.184253165745,606.9094412765369
Milho 2 Safra,PR,Producao,2017,7,0.4651380779230654,13145.140800000003,6114.305525740067,5504.121272574323
Milho 2 Safra,PR,Producao,2017,8,0.9134478534804105,13145.140800000003,12007.400647457769,5893.095121717702
Milho 2 Safra,PR,Producao,2017,9,0.9913763667645178,13145.140800000003,13031.78192691203,1024.381279454261
Milho 2 Safra,PR,Producao,2017,10,0.0,13145.140800000003,0.0,113.35887308797282
Milho 2 Safra,PR,Producao,2017,11,0.0,13145.140800000003,0.0,0.0
Milho 2 Safra,PR,Producao,2017,12,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,1,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,2,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,3,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,4,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,5,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,6,0.018176433896738557,8970.843,163.05793478751983,163.05793478751983
Milho 2 Safra,PR,Producao,2018,7,0.23839457058571975,8970.843,2138.60026477691,1975.5423299893903
Milho 2 Safra,PR,Producao,2018,8,0.8819731919846827,8970.843,7912.043035503448,5773.442770726538
Milho 2 Safra,PR,Producao,2018,9,1.0,8970.843,8970.843,1058.799964496553
Milho 2 Safra,PR,Producao,2018,10,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,11,0.0,8970.843,0.0,0.0
Milho 2 Safra,PR,Producao,2018,12,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,1,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,2,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,3,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,4,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,5,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,6,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,7,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,8,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,9,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,10,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,11,0.0,13100.237999999998,0.0,0.0
Milho 2 Safra,PR,Producao,2019,12,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,1,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,2,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,3,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,4,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,5,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,6,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,7,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,8,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,9,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,10,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,11,0.0,13565.4,0.0,0.0
Milho 2 Safra,PR,Producao,2020,12,0.0,0.0,0.0,0.0
Soja,BA,Area Plantada,2012,1,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,2,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,3,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,4,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,5,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,6,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,7,0.0,1112.8,0.0,0.0
Soja,BA,Area Plantada,2012,8,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2012,9,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2012,10,0.07,1281.9,89.73300000000002,89.73300000000002
Soja,BA,Area Plantada,2012,11,0.75,1281.9,961.4250000000001,871.692
Soja,BA,Area Plantada,2012,12,1.0,1281.9,1281.9,320.475
Soja,BA,Area Plantada,2013,1,1.0,1281.9,1281.9,0.0
Soja,BA,Area Plantada,2013,2,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,3,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,4,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,5,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,6,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,7,0.0,1281.9,0.0,0.0
Soja,BA,Area Plantada,2013,8,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2013,9,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2013,10,0.007814385620219792,1312.7,10.257944003662521,10.257944003662521
Soja,BA,Area Plantada,2013,11,0.5,1312.7,656.35,646.0920559963375
Soja,BA,Area Plantada,2013,12,1.0,1312.7,1312.7,656.35
Soja,BA,Area Plantada,2014,1,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,2,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,3,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,4,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,5,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,6,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,7,0.0,1312.7,0.0,0.0
Soja,BA,Area Plantada,2014,8,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2014,9,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2014,10,0.011721582121129956,1422.0,16.6680897762468,16.6680897762468
Soja,BA,Area Plantada,2014,11,0.6735294117647059,1422.0,957.7588235294119,941.0907337531651
Soja,BA,Area Plantada,2014,12,1.0,1422.0,1422.0,464.24117647058813
Soja,BA,Area Plantada,2015,1,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,2,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,3,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,4,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,5,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,6,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,7,0.0,1422.0,0.0,0.0
Soja,BA,Area Plantada,2015,8,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2015,9,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2015,10,0.01,1526.9,15.269000000000002,15.269000000000002
Soja,BA,Area Plantada,2015,11,0.7304799180409359,1526.9,1115.369786856705,1100.100786856705
Soja,BA,Area Plantada,2015,12,1.0,1526.9,1526.9,411.530213143295
Soja,BA,Area Plantada,2016,1,1.0,1526.9,1526.9,0.0
Soja,BA,Area Plantada,2016,2,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,3,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,4,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,5,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,6,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,7,0.0,1526.9,0.0,0.0
Soja,BA,Area Plantada,2016,8,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2016,9,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2016,10,0.013999999999999999,1580.3,22.1242,22.1242
Soja,BA,Area Plantada,2016,11,0.5503971204727204,1580.3,869.79256948304,847.66836948304
Soja,BA,Area Plantada,2016,12,0.9634431611227107,1580.3,1522.5292275222196,652.7366580391796
Soja,BA,Area Plantada,2017,1,1.0,1580.3,1580.3,57.77077247778038
Soja,BA,Area Plantada,2017,2,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,3,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,4,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,5,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,6,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,7,0.0,1580.3,0.0,0.0
Soja,BA,Area Plantada,2017,8,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2017,9,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2017,10,0.03076923076923077,1599.3,49.20923076923077,49.20923076923077
Soja,BA,Area Plantada,2017,11,0.7059534429427122,1599.3,1129.0313412982796,1079.8221105290488
Soja,BA,Area Plantada,2017,12,1.0,1599.3,1599.3,470.26865870172037
Soja,BA,Area Plantada,2018,1,1.0,1599.3,1599.3,0.0
Soja,BA,Area Plantada,2018,2,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,3,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,4,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,5,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,6,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,7,0.0,1599.3,0.0,0.0
Soja,BA,Area Plantada,2018,8,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2018,9,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2018,10,0.03571428571428572,1579.3,56.40357142857143,56.40357142857143
Soja,BA,Area Plantada,2018,11,0.7577037665688438,1579.3,1196.6415585421748,1140.2379871136034
Soja,BA,Area Plantada,2018,12,1.0,1579.3,1579.3,382.6584414578251
Soja,BA,Area Plantada,2019,1,1.0,1579.3,1579.3,0.0
Soja,BA,Area Plantada,2019,2,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,3,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,4,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,5,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,6,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,7,0.0,1579.3,0.0,0.0
Soja,BA,Area Plantada,2019,8,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2019,9,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2019,10,0.18028052211516232,1589.3,286.5198337976275,0.0
Soja,BA,Area Plantada,2019,11,0.9907142857142855,1589.3,1574.542214285714,0.0
Soja,BA,Area Plantada,2019,12,1.0,1589.3,1589.3,0.0
Soja,BA,Area Plantada,2020,1,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,2,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,3,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,4,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,5,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,6,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,7,0.0,1589.3,0.0,0.0
Soja,BA,Area Plantada,2020,8,0.0,0.0,0.0,0.0
Soja,BA,Area Plantada,2020,9,0.0,0.0,0.0,0.0
Soja,BA,Area Plantada,2020,10,0.0,0.0,0.0,0.0
Soja,BA,Area Plantada,2020,11,0.0,0.0,0.0,0.0
Soja,BA,Area Plantada,2020,12,0.0,0.0,0.0,0.0
Soja,GO,Area Plantada,2012,1,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,2,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,3,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,4,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,5,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,6,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,7,0.0,2644.7,0.0,0.0
Soja,GO,Area Plantada,2012,8,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2012,9,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2012,10,0.6104173213927293,2888.0,1762.8852241822021,1762.8852241822021
Soja,GO,Area Plantada,2012,11,0.9431251964178188,2888.0,2723.7455672546607,960.8603430724586
Soja,GO,Area Plantada,2012,12,1.0,2888.0,2888.0,164.25443274533927
Soja,GO,Area Plantada,2013,1,1.0,2888.0,2888.0,0.0
Soja,GO,Area Plantada,2013,2,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,3,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,4,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,5,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,6,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,7,0.0,2888.0,0.0,0.0
Soja,GO,Area Plantada,2013,8,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2013,9,0.04966677907431025,3101.7,154.0514486547881,154.0514486547881
Soja,GO,Area Plantada,2013,10,0.4001811972158542,3101.7,1241.242019404415,1087.1905707496269
Soja,GO,Area Plantada,2013,11,0.8862504215286634,3101.7,2748.882932455455,1507.64091305104
Soja,GO,Area Plantada,2013,12,1.0,3101.7,3101.7,352.8170675445449
Soja,GO,Area Plantada,2014,1,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,2,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,3,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,4,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,5,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,6,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,7,0.0,3101.7,0.0,0.0
Soja,GO,Area Plantada,2014,8,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2014,9,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2014,10,0.4552086543680265,3325.0,1513.568775773688,1513.568775773688
Soja,GO,Area Plantada,2014,11,0.9498163464301316,3325.0,3158.1393518801874,1644.5705761064994
Soja,GO,Area Plantada,2014,12,1.0,3325.0,3325.0,166.8606481198126
Soja,GO,Area Plantada,2015,1,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2015,2,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2015,3,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2015,4,0.0,3325.0,0.0,0.0
Soja,GO,Area Plantada,2015,5,0.0,3325.0,0.0,0.0
